order_id,merchant_id,customer_ucid,category,price_band,payment_mode,origin_node,destination_pincode,destination_cluster,address_quality,rto_score,delivery_outcome,shipping_mode,created_at
ORD002941,M077,9809875253,fashion,0-500,COD,WH0179,630208,north,0.7449,0.3150,delivered,surface,2025-10-23 23:42:23
ORD002942,M078,9356768403,electronics,500-1000,COD,WH0180,347745,west,0.6557,0.2369,delivered,surface,2026-03-23 11:03:23
ORD002943,M035,9017637870,fashion,500-1000,COD,WH0082,807138,west,0.6980,0.5445,rto,surface,2025-12-08 15:12:11
ORD002944,M102,9028879687,electronics,500-1000,COD,WH0238,317631,east,0.9142,0.2875,delivered,surface,2025-12-21 12:32:43
ORD002945,M104,9095307969,home,2000+,COD,WH0241,354202,north,0.7400,0.3593,delivered,surface,2025-12-13 08:35:58
ORD002946,M056,9475231123,home,500-1000,COD,WH0129,716528,west,0.5885,0.8245,rto,surface,2026-02-27 10:29:39
ORD002947,M041,9296685161,grocery,0-500,prepaid,WH0096,760433,north,0.8202,0.4063,delivered,surface,2025-12-25 11:21:05
ORD002948,M023,9910871988,fashion,0-500,prepaid,WH0054,819900,south,0.6879,0.2944,delivered,surface,2026-02-02 22:37:51
ORD002949,M088,9637688956,grocery,2000+,COD,WH0204,740768,northeast,0.4687,0.4411,delivered,surface,2026-03-05 21:24:21
ORD002950,M120,9286287956,electronics,0-500,COD,WH0279,843650,east,0.7153,0.3695,rto,surface,2026-01-15 21:00:09
ORD002951,M056,9296604601,fashion,1000-2000,COD,WH0128,395975,south,0.7656,0.3089,pending,surface,2026-02-06 21:12:53
ORD002952,M107,9394840027,beauty,0-500,COD,WH0248,638683,south,0.4775,0.2438,delivered,surface,2025-11-22 16:36:19
ORD002953,M070,9388700079,fashion,1000-2000,COD,WH0163,208714,north,0.3952,0.3592,delivered,surface,2025-11-02 11:31:07
ORD002954,M051,9111391548,electronics,2000+,prepaid,WH0119,600760,south,0.7604,0.3682,pending,surface,2026-02-21 09:28:56
ORD002955,M058,9125808745,grocery,0-500,COD,WH0134,829840,north,0.9388,0.3590,delivered,surface,2025-10-31 06:59:43
ORD002956,M054,9397579998,beauty,500-1000,prepaid,WH0124,444233,south,0.1273,0.4817,rto,surface,2026-02-09 19:15:42
ORD002957,M037,9618980759,fashion,0-500,COD,WH0088,546347,north,0.9016,0.3295,delivered,surface,2026-01-12 18:20:00
ORD002958,M059,9200249685,grocery,0-500,prepaid,WH0137,115977,north,0.6975,0.5224,delivered,express,2025-12-17 18:38:20
ORD002959,M065,9454116647,fashion,1000-2000,COD,WH0152,612675,central,0.6385,0.2019,delivered,surface,2025-10-04 16:38:04
ORD002960,M068,9422441753,beauty,500-1000,COD,WH0159,788252,west,0.6071,0.5600,delivered,surface,2026-03-15 22:41:13
ORD002961,M077,9874155075,beauty,0-500,COD,WH0178,338113,south,0.9786,0.6387,rto,surface,2025-12-24 17:23:15
ORD002962,M109,9518474400,beauty,500-1000,prepaid,WH0254,828125,north,0.6700,0.0887,delivered,surface,2026-01-02 09:38:41
ORD002963,M081,9291714854,home,0-500,prepaid,WH0187,703596,south,0.5256,0.1875,delivered,surface,2026-02-14 17:58:02
ORD002964,M076,9681314342,grocery,1000-2000,prepaid,WH0177,784792,east,0.6341,0.1916,delivered,surface,2026-01-22 16:23:53
ORD002965,M086,9523932653,fashion,1000-2000,prepaid,WH0198,370946,west,0.7114,0.4921,pending,surface,2026-01-24 07:27:14
ORD002966,M070,9073797378,beauty,0-500,COD,WH0162,113261,south,0.6959,0.1966,delivered,surface,2026-02-07 06:11:07
ORD002967,M040,9781277822,home,1000-2000,COD,WH0095,222226,west,0.7919,0.7182,delivered,surface,2025-10-02 12:26:08
ORD002968,M115,9150618209,home,500-1000,prepaid,WH0268,354594,west,0.5911,0.1485,rto,surface,2026-03-11 12:50:50
ORD002969,M080,9454116647,grocery,1000-2000,prepaid,WH0184,224543,south,0.7676,0.1181,delivered,surface,2026-01-14 10:14:35
ORD002970,M114,9256738627,fashion,0-500,prepaid,WH0265,242783,north,0.7610,0.3927,delivered,surface,2026-02-05 17:52:27
ORD002971,M008,9480298899,home,2000+,COD,WH0019,381990,south,0.6881,0.4897,rto,surface,2025-12-29 11:24:42
ORD002972,M064,9184409386,electronics,500-1000,COD,WH0150,308988,west,0.0688,0.7749,rto,surface,2025-11-12 12:57:43
ORD002973,M016,9814936312,beauty,1000-2000,prepaid,WH0036,374404,east,0.6769,0.4855,delivered,surface,2026-01-18 16:31:15
ORD002974,M107,9029708137,fashion,500-1000,COD,WH0248,128180,east,0.5366,0.2378,delivered,surface,2025-10-12 17:06:38
ORD002975,M079,9304931531,fashion,0-500,prepaid,WH0182,312484,south,0.5883,0.1706,delivered,surface,2025-11-21 12:10:26
ORD002976,M029,9584916584,fashion,1000-2000,COD,WH0068,269648,west,0.8752,0.2209,delivered,surface,2026-02-03 19:35:38
ORD002977,M008,9492352493,home,2000+,COD,WH0020,620644,north,0.5455,0.2877,pending,surface,2026-01-31 14:02:54
ORD002978,M047,9759464743,grocery,500-1000,prepaid,WH0111,347057,west,0.9295,0.3684,delivered,surface,2025-11-27 20:57:22
ORD002979,M014,9017092176,home,2000+,COD,WH0031,288264,south,0.8540,0.3477,delivered,surface,2025-11-10 22:53:13
ORD002980,M096,9788431074,home,0-500,prepaid,WH0222,285279,south,0.4494,0.3102,delivered,surface,2025-12-09 16:00:14
ORD002981,M054,9614189450,electronics,500-1000,COD,WH0124,393841,west,0.8756,0.4858,rto,surface,2025-11-29 15:48:07
ORD002982,M072,9577487558,fashion,500-1000,prepaid,WH0168,576008,west,0.8442,0.0691,pending,surface,2025-10-09 21:49:34
ORD002983,M069,9326207189,fashion,0-500,COD,WH0160,317006,east,0.6022,0.3506,rto,surface,2025-11-21 14:59:11
ORD002984,M016,9405806709,home,1000-2000,prepaid,WH0037,617211,central,0.4057,0.1484,delivered,surface,2025-10-14 20:42:51
ORD002985,M091,9609456534,electronics,1000-2000,prepaid,WH0211,543429,central,0.6359,0.0421,pending,express,2025-11-04 17:31:22
ORD002986,M093,9033399771,fashion,500-1000,prepaid,WH0215,809259,east,0.3339,0.3758,delivered,surface,2026-02-01 14:00:30
ORD002987,M035,9975967096,electronics,2000+,COD,WH0083,796096,south,0.9836,0.5944,delivered,surface,2025-11-11 12:31:36
ORD002988,M048,9586470260,electronics,0-500,COD,WH0112,752958,west,0.7191,0.2102,delivered,surface,2026-01-31 09:47:28
ORD002989,M107,9016485471,fashion,500-1000,prepaid,WH0249,844471,south,0.8402,0.6454,pending,surface,2025-12-28 16:42:30
ORD002990,M118,9440721112,electronics,0-500,COD,WH0273,752958,west,1.0000,0.4992,pending,surface,2026-01-14 22:26:52
ORD002991,M031,9027849214,electronics,1000-2000,prepaid,WH0072,510451,east,0.8535,0.2446,pending,surface,2026-02-13 16:00:47
ORD002992,M051,9983925824,beauty,500-1000,prepaid,WH0118,151567,north,0.8402,0.2068,delivered,surface,2026-03-07 11:12:57
ORD002993,M035,9429028911,grocery,2000+,COD,WH0081,659581,south,0.7942,0.5440,delivered,surface,2026-01-17 15:54:30
ORD002994,M025,9133685131,electronics,500-1000,COD,WH0057,299321,north,0.8130,0.3713,pending,surface,2026-01-14 11:08:05
ORD002995,M088,9127634851,grocery,500-1000,COD,WH0203,467191,north,0.6314,0.2072,pending,surface,2025-11-25 01:15:24
ORD002996,M042,9272045098,beauty,500-1000,COD,WH0098,438910,east,0.6932,0.3782,delivered,surface,2025-12-05 13:21:16
ORD002997,M032,9657639116,grocery,1000-2000,COD,WH0075,424359,west,0.8745,0.4999,rto,surface,2025-10-19 22:51:24
ORD002998,M071,9898343702,electronics,1000-2000,COD,WH0166,405545,east,0.6964,0.4742,rto,surface,2025-12-15 06:08:35
ORD002999,M083,9972941036,grocery,0-500,COD,WH0191,235622,north,0.6092,0.2412,delivered,surface,2025-10-29 14:47:57
ORD003000,M014,9290643923,home,2000+,prepaid,WH0031,643832,east,0.4584,0.1776,delivered,surface,2026-02-17 19:40:24
ORD003001,M013,9077776929,fashion,1000-2000,COD,WH0029,366748,west,0.7358,0.5560,delivered,surface,2025-10-16 19:08:40
ORD003002,M090,9107311256,grocery,1000-2000,COD,WH0207,168940,north,0.5764,0.2182,delivered,surface,2026-02-18 07:52:27
ORD003003,M048,9695711309,fashion,0-500,COD,WH0113,282270,west,0.7758,0.4940,delivered,surface,2025-10-20 14:37:25
ORD003004,M096,9007119475,fashion,0-500,COD,WH0223,350264,west,0.5984,0.3003,delivered,surface,2025-11-24 10:40:18
ORD003005,M085,9476930451,fashion,1000-2000,COD,WH0196,801147,north,0.8652,0.6186,rto,surface,2025-10-16 21:12:34
ORD003006,M082,9715602443,home,1000-2000,COD,WH0188,166581,central,0.9211,0.3036,delivered,surface,2026-01-23 22:21:54
ORD003007,M026,9323573742,home,0-500,prepaid,WH0060,551728,north,0.6583,0.1527,delivered,surface,2025-10-25 11:23:39
ORD003008,M069,9964862872,beauty,0-500,COD,WH0161,605907,northeast,0.7255,0.8307,delivered,surface,2025-10-24 11:49:30
ORD003009,M033,9390885085,beauty,2000+,COD,WH0077,769561,south,0.6867,0.1496,rto,surface,2025-10-22 12:24:34
ORD003010,M028,9742722880,fashion,0-500,COD,WH0066,740768,south,0.8597,0.2682,delivered,surface,2025-11-30 15:09:39
ORD003011,M010,9518119988,grocery,500-1000,COD,WH0024,288299,west,0.5767,0.3968,delivered,express,2025-10-09 20:50:36
ORD003012,M002,9189292667,beauty,0-500,COD,WH0005,321991,north,1.0000,0.2555,delivered,surface,2025-12-21 00:19:06
ORD003013,M004,9556467905,electronics,0-500,prepaid,WH0009,309398,south,0.0478,0.2680,delivered,surface,2025-11-11 13:34:53
ORD003014,M065,9569728060,grocery,2000+,prepaid,WH0151,150698,north,0.6756,0.4187,rto,surface,2026-01-28 06:43:51
ORD003015,M047,9809560397,fashion,1000-2000,COD,WH0111,291969,south,0.4418,0.4009,pending,surface,2026-01-29 11:08:53
ORD003016,M118,9718701428,beauty,2000+,COD,WH0274,184381,west,0.6516,0.2567,delivered,surface,2026-02-14 08:05:39
ORD003017,M053,9589394259,beauty,1000-2000,prepaid,WH0123,444233,south,0.5822,0.1621,rto,surface,2025-12-06 06:20:04
ORD003018,M080,9036652075,grocery,500-1000,COD,WH0184,842433,northeast,0.5944,0.3797,delivered,surface,2025-10-15 07:36:01
ORD003019,M021,9343584972,electronics,1000-2000,prepaid,WH0048,554375,north,0.7404,0.0342,delivered,surface,2025-10-16 11:17:38
ORD003020,M103,9857022575,grocery,500-1000,COD,WH0239,720280,north,0.8260,0.2914,pending,surface,2025-10-07 23:41:47
ORD003021,M020,9699480571,electronics,500-1000,prepaid,WH0045,405545,west,0.7990,0.3604,delivered,surface,2025-10-28 17:15:48
ORD003022,M085,9961315255,fashion,0-500,prepaid,WH0196,286475,north,0.5245,0.3484,rto,surface,2025-12-05 09:47:53
ORD003023,M091,9433749737,beauty,500-1000,prepaid,WH0211,138774,north,0.6883,0.2819,delivered,surface,2026-03-01 12:45:48
ORD003024,M017,9721184422,fashion,0-500,prepaid,WH0038,640865,west,0.7300,0.5982,delivered,surface,2025-11-02 16:26:36
ORD003025,M097,9491616126,electronics,0-500,COD,WH0225,363472,east,0.9536,0.2656,pending,surface,2026-03-24 14:12:21
ORD003026,M075,9106543624,grocery,0-500,prepaid,WH0174,854687,north,0.8380,0.4878,delivered,surface,2025-12-15 05:59:43
ORD003027,M077,9944940167,home,0-500,COD,WH0179,720868,north,0.5539,0.5210,delivered,surface,2025-11-24 08:51:40
ORD003028,M085,9366178535,home,1000-2000,prepaid,WH0196,131167,central,0.6997,0.4309,delivered,surface,2025-12-18 11:01:08
ORD003029,M059,9283903346,home,1000-2000,COD,WH0137,380027,west,0.6341,0.7146,rto,surface,2025-11-02 09:23:28
ORD003030,M084,9567794668,home,2000+,COD,WH0194,401437,north,0.4574,0.2303,pending,surface,2025-11-14 15:09:18
ORD003031,M024,9088583065,grocery,500-1000,COD,WH0056,426206,south,0.7882,0.2544,rto,surface,2026-01-04 18:11:00
ORD003032,M027,9599752657,fashion,500-1000,prepaid,WH0063,741522,north,0.6003,0.3269,delivered,surface,2025-10-31 13:22:38
ORD003033,M049,9895686642,fashion,500-1000,COD,WH0114,307960,east,0.6250,0.4156,delivered,surface,2026-01-25 23:50:07
ORD003034,M105,9215013433,grocery,1000-2000,prepaid,WH0243,808825,north,0.7570,0.1416,delivered,surface,2026-01-20 15:55:55
ORD003035,M070,9702586011,home,500-1000,prepaid,WH0162,262995,south,0.4504,0.0322,delivered,express,2026-01-15 10:22:44
ORD003036,M065,9325322447,beauty,1000-2000,COD,WH0151,339583,south,0.6014,0.6681,rto,surface,2025-12-28 01:38:59
ORD003037,M101,9839377727,grocery,500-1000,prepaid,WH0235,487329,central,0.5971,0.1724,delivered,surface,2025-12-18 14:56:30
ORD003038,M016,9499269242,beauty,1000-2000,COD,WH0036,615312,northeast,0.7609,0.4428,delivered,surface,2026-03-30 11:49:48
ORD003039,M107,9842735991,grocery,500-1000,COD,WH0250,285823,west,0.7373,0.7417,rto,surface,2025-10-18 03:08:17
ORD003040,M015,9439838853,home,500-1000,prepaid,WH0034,777230,west,0.8543,0.1067,rto,surface,2025-12-27 23:53:21
ORD003041,M062,9285300455,electronics,1000-2000,COD,WH0143,267558,central,0.0431,0.4470,pending,surface,2026-02-01 09:56:40
ORD003042,M055,9858217810,electronics,1000-2000,COD,WH0126,176798,north,0.7753,0.3302,delivered,surface,2025-11-29 21:00:15
ORD003043,M044,9780489072,fashion,500-1000,prepaid,WH0103,424803,central,0.8623,0.1764,delivered,surface,2025-12-05 08:23:15
ORD003044,M039,9171644556,fashion,0-500,prepaid,WH0091,123709,west,0.9626,0.0729,delivered,surface,2025-12-16 22:21:16
ORD003045,M038,9726908220,electronics,500-1000,prepaid,WH0089,266074,south,0.7598,0.1827,delivered,surface,2025-10-08 21:00:09
ORD003046,M053,9046996872,beauty,500-1000,prepaid,WH0123,569840,west,0.8460,0.3331,delivered,surface,2025-10-07 14:26:28
ORD003047,M046,9986046675,electronics,500-1000,prepaid,WH0107,208509,east,0.5073,0.3998,delivered,surface,2026-02-11 16:09:51
ORD003048,M096,9568499770,fashion,500-1000,prepaid,WH0222,833863,west,0.5863,0.1324,rto,surface,2025-12-06 17:13:02
ORD003049,M034,9630402966,home,0-500,COD,WH0078,313681,north,0.8166,0.5752,rto,surface,2025-10-03 16:15:25
ORD003050,M034,9203572713,home,2000+,prepaid,WH0080,365094,central,0.5582,0.2222,delivered,surface,2025-11-22 11:21:10
ORD003051,M099,9520835819,home,0-500,prepaid,WH0231,677894,south,0.8677,0.1384,delivered,surface,2026-03-14 21:28:20
ORD003052,M061,9508907852,home,500-1000,COD,WH0142,525409,central,0.4492,0.3024,delivered,surface,2025-12-03 21:08:55
ORD003053,M015,9225033764,fashion,500-1000,COD,WH0035,140273,north,0.6682,0.3513,delivered,surface,2025-12-17 07:23:39
ORD003054,M117,9814602286,fashion,0-500,prepaid,WH0271,585857,south,0.9244,0.2068,delivered,surface,2025-10-13 13:31:32
ORD003055,M029,9309805183,fashion,1000-2000,prepaid,WH0069,787566,northeast,0.6594,0.0849,delivered,surface,2026-01-28 22:09:29
ORD003056,M105,9846895009,electronics,2000+,COD,WH0243,231528,east,0.6565,0.5684,rto,surface,2026-02-18 15:27:52
ORD003057,M007,9240254550,home,500-1000,COD,WH0018,448596,south,0.8328,0.4632,delivered,surface,2026-01-10 20:27:19
ORD003058,M082,9845732962,electronics,0-500,COD,WH0188,302008,central,0.6272,0.3705,pending,surface,2026-02-17 06:56:18
ORD003059,M053,9112303885,fashion,500-1000,prepaid,WH0123,277455,central,0.5923,0.5805,delivered,surface,2026-03-05 08:41:38
ORD003060,M006,9057846221,beauty,1000-2000,prepaid,WH0016,181337,northeast,0.6325,0.5157,delivered,surface,2026-02-07 22:37:10
ORD003061,M001,9681324697,grocery,500-1000,prepaid,WH0003,335492,south,0.8589,0.2736,rto,surface,2025-10-19 22:59:41
ORD003062,M040,9970328840,home,1000-2000,COD,WH0094,315827,south,0.6663,0.1902,delivered,surface,2025-11-06 19:16:07
ORD003063,M082,9096517257,fashion,0-500,COD,WH0189,719904,west,0.4184,0.3155,delivered,surface,2026-03-11 04:33:32
ORD003064,M081,9137746894,fashion,0-500,COD,WH0186,429402,north,0.8389,0.5411,delivered,surface,2025-10-05 12:50:14
ORD003065,M040,9301742684,grocery,0-500,prepaid,WH0095,366840,northeast,0.6441,0.3703,delivered,surface,2025-12-15 13:43:27
ORD003066,M003,9313959487,fashion,2000+,COD,WH0008,828564,central,0.6099,0.2839,delivered,surface,2025-10-03 11:30:00
ORD003067,M039,9950291555,electronics,0-500,prepaid,WH0091,437301,north,0.6075,0.2938,delivered,surface,2025-11-24 16:08:40
ORD003068,M073,9991879141,beauty,0-500,COD,WH0169,226221,north,0.5782,0.1791,delivered,surface,2026-01-26 09:45:16
ORD003069,M066,9411025418,beauty,0-500,prepaid,WH0153,706336,east,0.5870,0.5128,delivered,surface,2026-01-18 01:13:48
ORD003070,M032,9174555370,grocery,0-500,COD,WH0074,444627,south,0.4769,0.3299,pending,surface,2026-03-22 12:29:13
ORD003071,M119,9886140578,electronics,0-500,prepaid,WH0275,762923,northeast,0.0821,0.3138,delivered,surface,2026-01-22 23:34:32
ORD003072,M099,9761176234,fashion,2000+,COD,WH0230,703841,east,0.2114,0.7366,rto,surface,2025-11-10 14:44:29
ORD003073,M039,9351766815,home,500-1000,prepaid,WH0093,218617,east,0.5029,0.2252,rto,surface,2025-11-03 05:46:27
ORD003074,M058,9205986856,home,1000-2000,COD,WH0134,829673,central,0.5863,0.5880,delivered,surface,2025-11-10 14:35:07
ORD003075,M036,9472707683,fashion,1000-2000,prepaid,WH0084,401437,south,0.4998,0.2562,delivered,surface,2025-11-08 17:22:03
ORD003076,M100,9297844635,fashion,500-1000,COD,WH0234,653451,northeast,0.5601,0.1845,delivered,surface,2025-11-23 08:21:13
ORD003077,M003,9261264040,grocery,0-500,COD,WH0007,321991,north,0.6758,0.2576,delivered,surface,2025-11-15 12:27:03
ORD003078,M120,9129329559,fashion,0-500,prepaid,WH0278,807741,northeast,0.7219,0.2690,pending,surface,2026-03-29 14:35:12
ORD003079,M072,9685509460,fashion,500-1000,prepaid,WH0167,806248,north,0.6115,0.1119,delivered,surface,2026-01-09 20:24:35
ORD003080,M054,9746962659,fashion,0-500,COD,WH0125,348837,central,0.8186,0.2677,pending,surface,2026-02-02 11:51:37
ORD003081,M018,9396016099,grocery,1000-2000,COD,WH0041,711826,northeast,0.6575,0.3650,delivered,surface,2025-10-14 11:59:49
ORD003082,M099,9615997340,home,0-500,prepaid,WH0231,127660,central,0.5271,0.1089,delivered,surface,2026-02-24 20:41:02
ORD003083,M050,9102303029,grocery,1000-2000,prepaid,WH0117,388729,west,0.5947,0.2502,pending,surface,2025-10-22 08:33:41
ORD003084,M020,9189145886,home,500-1000,COD,WH0046,232759,south,0.5979,0.5710,delivered,surface,2026-01-13 16:00:14
ORD003085,M079,9927943763,fashion,0-500,prepaid,WH0182,381990,central,0.8633,0.2256,delivered,surface,2026-01-18 22:59:23
ORD003086,M046,9259375818,grocery,500-1000,COD,WH0108,487547,east,0.7590,0.4231,rto,surface,2026-02-12 13:12:25
ORD003087,M056,9385304188,home,0-500,prepaid,WH0129,117569,south,0.7242,0.3279,delivered,surface,2026-01-18 16:51:00
ORD003088,M037,9386400672,beauty,500-1000,COD,WH0087,188739,central,0.8340,0.5511,delivered,surface,2025-12-21 15:06:23
ORD003089,M086,9144065408,fashion,1000-2000,prepaid,WH0199,623465,north,0.9301,0.1750,delivered,surface,2025-12-02 21:29:20
ORD003090,M117,9719691408,beauty,1000-2000,prepaid,WH0272,591235,west,0.6733,0.0357,delivered,surface,2025-12-29 19:26:03
ORD003091,M015,9138672528,fashion,0-500,prepaid,WH0033,708874,west,0.3822,0.3610,delivered,surface,2025-10-26 23:16:17
ORD003092,M022,9270554402,home,500-1000,COD,WH0051,617569,west,0.7478,0.3777,pending,surface,2025-11-22 16:41:05
ORD003093,M099,9777429995,beauty,2000+,prepaid,WH0230,547136,north,0.6411,0.2647,delivered,surface,2025-12-24 12:08:21
ORD003094,M059,9472232999,grocery,2000+,COD,WH0137,521798,south,0.5788,0.1281,pending,surface,2026-01-21 06:15:14
ORD003095,M097,9499119285,home,500-1000,prepaid,WH0226,322568,northeast,0.9452,0.0678,delivered,surface,2025-10-29 17:42:01
ORD003096,M018,9305305132,beauty,500-1000,prepaid,WH0042,740580,east,0.8796,0.3505,pending,express,2025-12-06 07:07:12
ORD003097,M058,9794738646,grocery,0-500,prepaid,WH0134,345563,central,0.8600,0.0907,delivered,surface,2025-11-26 16:17:43
ORD003098,M080,9161187502,fashion,1000-2000,COD,WH0184,472501,west,1.0000,0.3518,delivered,surface,2025-11-16 12:07:29
ORD003099,M116,9772992945,beauty,0-500,COD,WH0270,319798,east,0.6744,0.4518,delivered,surface,2025-11-14 19:19:14
ORD003100,M011,9295838508,grocery,500-1000,COD,WH0025,635306,north,0.7451,0.2991,delivered,surface,2026-01-12 21:02:27
ORD003101,M116,9634470944,electronics,2000+,prepaid,WH0269,400622,south,0.7670,0.1164,delivered,surface,2026-03-19 22:31:17
ORD003102,M040,9115703475,beauty,500-1000,COD,WH0094,471212,central,0.3372,0.3697,pending,surface,2025-12-30 23:17:50
ORD003103,M061,9217878300,home,0-500,COD,WH0142,784792,north,0.0120,0.3841,delivered,surface,2026-02-17 04:14:06
ORD003104,M032,9261447165,home,0-500,COD,WH0074,800243,west,0.7978,0.1664,rto,express,2026-02-07 18:04:29
ORD003105,M064,9675329998,fashion,0-500,prepaid,WH0150,631102,central,0.8521,0.1632,delivered,surface,2026-03-26 18:39:15
ORD003106,M085,9179624096,beauty,0-500,prepaid,WH0195,272772,south,0.8577,0.3760,delivered,surface,2026-01-13 10:28:49
ORD003107,M116,9247365003,electronics,1000-2000,COD,WH0270,354943,northeast,0.8834,0.1321,delivered,surface,2025-11-27 07:42:20
ORD003108,M028,9132813682,beauty,500-1000,COD,WH0066,559672,south,0.6193,0.3207,delivered,surface,2025-12-27 18:52:49
ORD003109,M053,9824508146,electronics,1000-2000,COD,WH0122,766853,north,0.5118,0.4273,pending,surface,2026-01-20 23:27:17
ORD003110,M023,9602096286,grocery,0-500,prepaid,WH0053,135057,south,0.1867,0.8538,rto,surface,2026-02-15 23:06:48
ORD003111,M018,9070115777,beauty,500-1000,COD,WH0041,821680,west,0.3809,0.6343,pending,surface,2026-02-18 20:00:50
ORD003112,M088,9153433249,home,2000+,COD,WH0204,125890,south,0.8270,0.3372,pending,surface,2026-01-02 23:52:46
ORD003113,M090,9962356999,grocery,1000-2000,COD,WH0207,805854,south,0.7263,0.3950,delivered,surface,2025-11-22 23:05:50
ORD003114,M036,9415093771,beauty,0-500,COD,WH0085,605830,west,0.1299,0.6606,delivered,surface,2026-03-17 21:28:37
ORD003115,M118,9546553585,home,500-1000,COD,WH0274,568970,central,0.9726,0.2815,delivered,surface,2026-03-15 10:12:38
ORD003116,M058,9409285445,fashion,500-1000,prepaid,WH0134,686986,west,0.8462,0.5806,delivered,surface,2025-12-30 21:39:52
ORD003117,M027,9731730332,home,1000-2000,prepaid,WH0063,509267,west,0.9068,0.2523,delivered,surface,2026-03-30 10:59:50
ORD003118,M026,9162743514,home,2000+,COD,WH0061,824206,west,0.9059,0.2558,delivered,surface,2026-03-03 18:35:57
ORD003119,M011,9793953843,home,1000-2000,COD,WH0026,521798,east,0.6983,0.1891,delivered,surface,2026-03-25 21:17:08
ORD003120,M044,9727075933,fashion,1000-2000,COD,WH0104,707400,north,0.7942,0.2093,delivered,surface,2025-11-18 21:10:23
ORD003121,M048,9399821374,fashion,500-1000,prepaid,WH0112,522257,north,0.7248,0.0959,delivered,surface,2025-12-29 00:16:22
ORD003122,M028,9787563882,electronics,1000-2000,COD,WH0066,768373,west,0.5554,0.4938,delivered,surface,2025-12-07 20:18:18
ORD003123,M095,9330714618,electronics,1000-2000,COD,WH0220,833445,south,0.4349,0.3965,delivered,surface,2026-02-11 16:15:35
ORD003124,M084,9231568742,home,500-1000,prepaid,WH0194,672761,central,0.8568,0.3683,delivered,surface,2025-12-11 03:28:08
ORD003125,M086,9117887429,fashion,0-500,COD,WH0198,454956,north,0.6444,0.3665,delivered,surface,2026-01-27 10:26:29
ORD003126,M040,9975616050,fashion,2000+,prepaid,WH0094,563252,south,0.7956,0.2216,delivered,surface,2025-11-11 19:24:07
ORD003127,M091,9219763346,home,1000-2000,prepaid,WH0211,729545,east,0.7648,0.3032,delivered,surface,2026-03-08 22:20:49
ORD003128,M101,9731080336,fashion,0-500,prepaid,WH0236,803177,north,0.3913,0.4357,delivered,surface,2026-03-14 00:03:22
ORD003129,M007,9672946671,home,500-1000,COD,WH0018,459994,north,0.8957,0.6324,delivered,surface,2025-12-08 02:13:18
ORD003130,M013,9395533251,beauty,500-1000,COD,WH0030,304005,west,0.7048,0.3097,delivered,surface,2025-10-27 23:55:19
ORD003131,M068,9737553449,beauty,500-1000,prepaid,WH0157,607806,south,0.7544,0.3321,delivered,surface,2026-02-09 15:21:00
ORD003132,M097,9033190166,grocery,0-500,COD,WH0224,801528,north,0.6849,0.3353,delivered,surface,2025-12-27 07:27:28
ORD003133,M093,9708701450,fashion,500-1000,COD,WH0215,197162,east,0.7461,0.5488,delivered,surface,2025-11-20 17:23:18
ORD003134,M079,9883536488,electronics,0-500,COD,WH0183,703636,south,0.5623,0.7040,delivered,surface,2026-02-18 21:36:15
ORD003135,M088,9328627980,grocery,0-500,prepaid,WH0203,381423,north,0.5838,0.3048,delivered,surface,2026-01-06 09:26:37
ORD003136,M089,9267834546,home,0-500,COD,WH0206,767640,east,0.9505,0.3047,pending,surface,2026-02-23 11:11:31
ORD003137,M030,9292348517,home,500-1000,prepaid,WH0071,347998,south,0.9267,0.1599,delivered,surface,2025-11-29 19:37:12
ORD003138,M007,9804534782,grocery,2000+,prepaid,WH0018,540163,south,0.7755,0.4518,pending,surface,2025-12-17 21:42:43
ORD003139,M077,9338525592,beauty,500-1000,COD,WH0178,385380,south,0.4034,0.6188,delivered,express,2026-01-20 10:22:45
ORD003140,M080,9100844791,beauty,500-1000,COD,WH0185,626480,north,0.5386,0.2261,delivered,surface,2025-11-29 22:01:03
ORD003141,M115,9327492641,home,1000-2000,prepaid,WH0267,604159,north,0.8295,0.0888,rto,surface,2025-11-22 19:20:24
ORD003142,M080,9134012077,grocery,2000+,prepaid,WH0184,422317,west,0.5851,0.1810,delivered,surface,2025-10-07 11:37:16
ORD003143,M045,9360002666,electronics,500-1000,prepaid,WH0106,208714,south,0.9614,0.4666,pending,surface,2026-03-01 23:16:32
ORD003144,M064,9969108589,grocery,0-500,prepaid,WH0150,272849,central,0.2297,0.8758,delivered,surface,2025-12-08 17:02:57
ORD003145,M018,9990150595,fashion,0-500,COD,WH0041,340565,east,0.6291,0.4749,delivered,surface,2025-12-10 06:52:26
ORD003146,M071,9380180875,fashion,2000+,prepaid,WH0165,571429,south,0.7201,0.1369,delivered,surface,2025-11-28 19:24:21
ORD003147,M002,9884183437,beauty,0-500,COD,WH0004,365054,north,0.8092,0.5428,pending,surface,2025-11-28 20:07:28
ORD003148,M081,9653794738,grocery,0-500,COD,WH0187,580559,south,0.8129,0.1626,delivered,surface,2026-02-15 21:58:08
ORD003149,M105,9599231045,beauty,0-500,prepaid,WH0243,688873,east,0.5515,0.3603,delivered,surface,2026-02-02 15:34:15
ORD003150,M058,9289348280,beauty,500-1000,COD,WH0134,405479,east,0.7423,0.4870,delivered,surface,2025-12-20 21:52:06
